Unnamed: 0,avg_rating,geek_rating,scrapping_time,title,vote_number
7026,7.04,5.582000000000001,page71,RED,79
7027,7.26,5.582000000000001,page71,RossyÃ¯a 1917,66
7028,6.59,5.582000000000001,page71,Long Live the King,122
7029,6.89,5.582000000000001,page71,Et Toque!,82
7030,7.33,5.582000000000001,page71,Edelweiss,63
7031,8.25,5.582000000000001,page71,Smolensk: Barbarossa Derailed,52
7032,5.99,5.582000000000001,page71,Hospital Rush,262
7033,6.21,5.582000000000001,page71,Nautilus,166
7034,6.6,5.582000000000001,page71,Air Show,101
7035,6.69,5.582000000000001,page71,Cha dango,90
7036,7.69,5.582000000000001,page71,"Charlemagne, Master of Europe",50
7037,6.46,5.582000000000001,page71,Turin Market,111
7038,5.98,5.582000000000001,page71,Screaming Eagles,337
7039,6.36,5.582000000000001,page71,Shell Shock!,150
7040,6.97,5.582000000000001,page71,1806: Rossbach Avenged,80
7041,6.4,5.582000000000001,page71,Die Schlacht der Dinosaurier,141
7042,6.01,5.582000000000001,page71,Pirate Versus Pirate,239
7043,6.63,5.582000000000001,page71,The Valkyrie Incident,99
7044,6.18,5.582000000000001,page71,Asgard's Chosen,187
7045,6.1,5.582000000000001,page71,SchrÃ¶dinger's Cats,213
7046,6.57,5.582000000000001,page71,Armymals,118
7047,6.37,5.582000000000001,page71,Guadalcanal,150
7048,7.25,5.582000000000001,page71,Dark Age Z,66
7049,6.4,5.582000000000001,page71,Tiki,142
7050,6.42,5.582000000000001,page71,JunKing,131
7051,6.41,5.582000000000001,page71,Falsche FuFFziger,120
7052,6.01,5.582000000000001,page71,Buried Treasure,232
7053,6.88,5.582000000000001,page71,C.O.G.,81
7054,6.37,5.582000000000001,page71,Manager,126
7055,6.01,5.582000000000001,page71,Around the World in 80 Days,257
7056,6.94,5.582000000000001,page71,Munchkin Grimm Tidings,82
7057,6.66,5.582000000000001,page71,The Exiled: Siege,121
7058,6.57,5.582000000000001,page71,Road Hog: Rule the Road,130
7059,6.45,5.582000000000001,page71,Star Wars: Starfighter Battle Books,110
7060,6.34,5.582000000000001,page71,The Cook-off,133
7061,6.18,5.582000000000001,page71,Defiant Russia,202
7062,8.14,5.581,page71,Hurtgen: Hell's Forest,54
7063,6.28,5.581,page71,HeroCard: Rise of the Shogun,171
7064,7.66,5.581,page71,Yokohama Duel,53
7065,6.36,5.581,page71,Asteroid,140
7066,7.33,5.581,page71,Heartthrob,67
7067,6.8,5.581,page71,Jewels,107
7068,6.64,5.581,page71,Burger Quiz,99
7069,6.81,5.581,page71,"Chickamauga: The Last Victory, 20 September 1863",84
7070,7.67,5.581,page71,Mobile Frame Zero: Rapid Attack,60
7071,5.85,5.581,page71,Dino Hunt Dice,457
7072,6.91,5.581,page71,Campaign to Stalingrad,76
7073,6.52,5.581,page71,Polizei-Alarm!,106
7074,6.02,5.581,page71,Krone & Schwert,272
7075,6.95,5.581,page71,The Captain Is Dead: Lockdown,79
7076,8.07,5.581,page71,Freebooter's Fate,50
7077,6.15,5.581,page71,Rick and Morty: Anatomy Park â The Game,222
7078,6.05,5.581,page71,Rancho,221
7079,7.32,5.581,page71,Russian Civil War 1918-1922 (second edition),62
7080,6.69,5.581,page71,Manifest,96
7081,7.08,5.581,page71,Coma Ward,110
7082,6.67,5.581,page71,Pecunia non olet (second edition),91
7083,7.64,5.581,page71,Retro: Tactical WWII Wargame Variant Rules,64
7084,7.93,5.581,page71,Regimental Fire and Fury,39
7085,7.56,5.581,page71,Star Wars Death Star Perplexus,48
7086,6.91,5.581,page71,Saganami Island Tactical Simulator,93
7087,6.56,5.581,page71,Septikon: Uranium Wars,109
7088,6.27,5.581,page71,Vampires of the Night,143
7089,6.5,5.581,page71,Jane Austen's Matchmaker,116
7090,7.07,5.581,page71,Race for Berlin: The Final Struggle,88
7091,6.37,5.581,page71,Sam Grant,133
7092,7.35,5.581,page71,Operation Crusader,66
7093,6.71,5.581,page71,Stratopolis,86
7094,7.19,5.581,page71,Black Cross / Blue Sky,73
7095,6.52,5.581,page71,Telepathy,122
7096,6.54,5.58,page71,Austerlitz,114
7097,7.78,5.58,page71,Wisdom of Solomon,48
7098,7.29,5.58,page71,Zipang Portable,80
7099,6.74,5.58,page71,Blackwood,101
7100,6.95,5.58,page72,San Quentin Kings,71
7101,7.04,5.58,page72,The Battle for Dresden 1813,69
7102,6.3,5.58,page72,Azhanti High Lightning,148
7103,6.13,5.58,page72,The Pyramid's Deadline,192
7104,5.9,5.58,page72,Alles Tomate!,350
7105,8.07,5.58,page72,The Comprehensive Guide to Board Wargaming,40
7106,6.87,5.58,page72,Invasion: Norway,86
7107,7.6,5.58,page72,Supermarina I: Command at Sea Volume II,55
7108,5.95,5.58,page72,Lightning: D-Day,283
7109,6.29,5.58,page72,BattleFleet Mars,159
7110,6.56,5.58,page72,My Very First Games: Animal upon Animal,104
7111,7.35,5.58,page72,Poitiers 1356 et Formigny 1450,66
7112,6.73,5.58,page72,Rory's Story Cubes: Animalia,91
7113,7.78,5.58,page72,Adigma,62
7114,7.53,5.58,page72,Advanced Guildhall Fantasy: The Gathering,49
7115,6.39,5.58,page72,Inklings,127
7116,7.7,5.58,page72,Kawanakajima 1561,62
7117,7.27,5.58,page72,Overbooked,65
7118,7.08,5.58,page72,Solar City,87
7119,7.32,5.58,page72,Dream Catchers,66
7120,6.32,5.58,page72,Anno Domini: Spiel des Jahres,125
7121,7.04,5.58,page72,Shiloh: April 1862,74
7122,6.16,5.58,page72,Eaten By Zombies!: In Cahoots,176
7123,7.45,5.58,page72,Malvern Hill,61
7124,6.34,5.58,page72,Operation Grenade,149
7125,6.14,5.58,page72,Krosmaster Junior,209
7126,6.01,5.58,page72,4 Player Chess,367
7127,6.18,5.58,page72,Nantucket,187
7128,8.57,5.58,page72,1822CA,34
7129,6.21,5.58,page72,Volle HÃ¼tte,161
7130,6.45,5.58,page72,Saigo no Kane,120
7131,8.4,5.58,page72,Suburbia: Collector's Edition,41
7132,8.0,5.58,page72,Sharp Practice,49
7133,7.17,5.58,page72,Viagem no Tempo,76
7134,6.52,5.58,page72,Downsize,132
7135,6.79,5.58,page72,Solitaire for Two,84
7136,6.79,5.58,page72,Bug Hunter Sniper!: Sniper! Companion Game #3,83
7137,6.58,5.58,page72,Mythology,110
7138,7.74,5.58,page72,Bataan!,54
7139,7.33,5.58,page72,Urban Operations,80
7140,6.11,5.58,page72,Herr der Ziegen,184
7141,6.02,5.58,page72,Maus au Chocolat,216
7142,6.64,5.58,page72,Imaginarium,129
7143,8.27,5.58,page72,Paladins of the West Kingdom,50
7144,6.83,5.579,page72,Demonlord,88
7145,6.49,5.579,page72,IRONDIE,110
7146,6.21,5.579,page72,Hunters of Arcfall,169
7147,6.89,5.579,page72,"Druid: Boudicca's Rebellion, 61 A.D.",85
7148,7.78,5.579,page72,18Ruhr,43
7149,6.01,5.579,page72,Boom Boom Balloon,237
7150,7.44,5.579,page72,"Afrika Korps: Decision in the Desert, 1941-42",57
7151,6.59,5.579,page72,"Great War at Sea: 1898, The Spanish American War",114
7152,6.83,5.579,page72,Tears of a Goddess,81
7153,6.11,5.579,page72,Qâ¢bitz,211
7154,6.7,5.579,page72,Slavika: Equinox,102
7155,7.06,5.579,page72,Bruti,268
7156,6.12,5.579,page72,Backseat Drawing,197
7157,6.0,5.579,page72,Mighty Monsters,237
7158,6.8,5.579,page72,City of Zombies,94
7159,6.73,5.579,page72,Xalapa,89
7160,7.06,5.579,page72,BumÃºntÃº,70
7161,6.66,5.579,page72,The End is Nigh,103
7162,6.99,5.579,page72,Axis & Allies & Zombies,88
7163,8.08,5.579,page72,Atlantic Wall: D-Day to Falaise,56
7164,6.4,5.579,page72,Helden in der Unterwelt,119
7165,6.95,5.579,page72,Green Deal,131
7166,8.19,5.579,page72,Warehouse 13: The Board Game,59
7167,6.2,5.579,page72,Â¡Cobardes!,160
7168,5.93,5.579,page72,D-Day (3rd edition),378
7169,7.16,5.579,page72,Bemused,93
7170,6.2,5.579,page72,GeisterwÃ¤ldchen,170
7171,5.97,5.579,page72,Cherokee,239
7172,8.45,5.579,page72,Early Glories,37
7173,6.46,5.579,page72,One More Barrel,139
7174,6.0,5.579,page72,Pulp Detective,307
7175,6.15,5.579,page72,Colorado County,166
7176,6.36,5.579,page72,Outburst Remix!,124
7177,7.34,5.579,page72,Combat Infantry,68
7178,6.25,5.579,page72,Goths Save The Queen,153
7179,6.59,5.579,page72,15 Dias: The Spanish Golden Age,104
7180,6.97,5.579,page72,King Frog,71
7181,7.21,5.579,page72,Dizzle,66
7182,7.83,5.579,page72,"The Battle of Corinth: Standoff at the Tennessee, October 3-4, 1862",50
7183,6.51,5.579,page72,Auf falscher FÃ¤hrte,105
7184,6.05,5.579,page72,Nur die Ziege zÃ¤hlt,204
7185,6.62,5.579,page72,Hunters from the Sky,99
7186,8.1,5.579,page72,Hordes Primal Mk III,43
7187,7.31,5.577999999999999,page72,Victory & Glory: Napoleon,66
7188,6.11,5.577999999999999,page72,Trapper,191
7189,7.42,5.577999999999999,page72,Highway to the Reich (third edition),56
7190,7.61,5.577999999999999,page72,Zombie Dawn,77
7191,6.67,5.577999999999999,page72,The Franco-Prussian War,92
7192,6.94,5.577999999999999,page72,No Time For Heroes,111
7193,7.23,5.577999999999999,page72,Muse: Awakenings,63
7194,6.96,5.577999999999999,page72,Chronopia,71
7195,6.23,5.577999999999999,page72,Out of Gears,146
7196,7.24,5.577999999999999,page72,Flames of War: Open Fire,64
7197,6.26,5.577999999999999,page72,Map It! World Edition,150
7198,6.03,5.577999999999999,page72,Portal,247
7199,6.81,5.577999999999999,page72,Great Scott!,85
7200,6.48,5.577999999999999,page73,Keytown,106
7201,5.92,5.577999999999999,page73,The Hunt for Red October,379
7202,6.5,5.577999999999999,page73,Little Circuses,104
7203,6.37,5.577999999999999,page73,Flag Dash,163
7204,8.25,5.577999999999999,page73,Prelude to Rebellion,37
7205,6.53,5.577999999999999,page73,Napoleon at Eylau,110
7206,6.4,5.577999999999999,page73,Drive on Stalingrad (first edition),149
7207,6.93,5.577999999999999,page73,Forged in Fire: The 1862 Peninsula Campaign,71
7208,6.27,5.577999999999999,page73,Fulda Gap,152
7209,8.44,5.577999999999999,page73,Sorcerer,78
7210,6.59,5.577999999999999,page73,Emu Ranchers,97
7211,6.16,5.577999999999999,page73,Karambolage,171
7212,6.04,5.577999999999999,page73,Pirates of the Spanish Main: Shuffling the Deck,217
7213,7.12,5.577999999999999,page73,Star Fleet Battle Manual,69
7214,5.85,5.577999999999999,page73,"Oh, Pharaoh!",410
7215,6.17,5.577999999999999,page73,Free Trader,177
7216,7.29,5.577999999999999,page73,Invasion 1066: The Battle of Hastings,58
7217,6.76,5.577999999999999,page73,Flotsam Fight,77
7218,6.08,5.577999999999999,page73,Battle of the Bulge,210
7219,6.56,5.577999999999999,page73,The Heroes of Kaskaria,107
7220,7.17,5.577999999999999,page73,Migration: Book II â A Saga of Conflict,69
7221,7.68,5.577999999999999,page73,Panzer Grenadier: Kursk â South Flank,43
7222,7.79,5.577999999999999,page73,No Retreat! Polish & French Fronts,50
7223,7.63,5.577999999999999,page73,Pacific Fleet,48
7224,6.55,5.577999999999999,page73,Area 1851,121
7225,6.37,5.577999999999999,page73,Stone & Relic,119
7226,6.63,5.577999999999999,page73,Collapsible D: The Final Minutes of the Titanic,110
7227,5.89,5.577999999999999,page73,MagÂ·Blast,351
7228,6.16,5.577999999999999,page73,Dragon Quest,207
7229,7.51,5.577000000000001,page73,The African Campaign: Designer Signature Edition,55
7230,7.98,5.577000000000001,page73,"Mrs Thatcher's War: The Falklands, 1982",49
7231,6.16,5.577000000000001,page73,Pig 10,177
7232,7.04,5.577000000000001,page73,Luftschiff,70
7233,5.68,5.577000000000001,page73,Fluxx,14246
7234,6.29,5.577000000000001,page73,Pot de Vin,163
7235,5.85,5.577000000000001,page73,Genji,396
7236,7.39,5.577000000000001,page73,Age of Muskets Volume I: Tomb for an Empire,82
7237,6.26,5.577000000000001,page73,Schlag den Raab: Das Spiel,139
7238,6.45,5.577000000000001,page73,Warp 6,117
7239,6.04,5.577000000000001,page73,Heckmeck Junior,199
7240,7.02,5.577000000000001,page73,Wurzburg,73
7241,6.04,5.577000000000001,page73,Perpetual-Motion Machine,208
7242,6.18,5.577000000000001,page73,Catch the Match,158
7243,6.66,5.577000000000001,page73,Wayfinder,109
7244,5.9,5.577000000000001,page73,Mount Drago,320
7245,5.93,5.577000000000001,page73,Im Zeichen des Kreuzes,278
7246,6.9,5.577000000000001,page73,Star Trek: The Next Generation Fluxx,81
7247,6.26,5.577000000000001,page73,Glik,126
7248,6.38,5.577000000000001,page73,Suspense: the Card Game,128
7249,6.34,5.577000000000001,page73,RoboRama,124
7250,7.53,5.577000000000001,page73,Axis & Allies Air Force Miniatures: Bandits High,59
7251,6.25,5.577000000000001,page73,5 Minute Chase,143
7252,6.74,5.577000000000001,page73,Aspern-Essling,89
7253,5.92,5.577000000000001,page73,Weapons and Warriors:  Castle Combat Set,449
7254,6.71,5.577000000000001,page73,Corunea,113
7255,6.19,5.577000000000001,page73,Twins,172
7256,7.73,5.577000000000001,page73,Citadel: The Battle of Dien Bien Phu,57
7257,6.57,5.577000000000001,page73,Slap .45,112
7258,7.53,5.577000000000001,page73,Tank on Tank: East Front,56
7259,7.38,5.577000000000001,page73,Inception: Solo card game,51
7260,7.2,5.577000000000001,page73,The Three Days of Gettysburg (second edition),63
7261,7.43,5.577000000000001,page73,Syracuse (415/413 av. J.-C.),64
7262,5.95,5.577000000000001,page73,Tile Chess,238
7263,6.72,5.577000000000001,page73,Wagram,92
7264,6.88,5.577000000000001,page73,Roman Civil War,78
7265,6.19,5.577000000000001,page73,Transformers Armada:  Battle for Cybertron,178
7266,6.15,5.577000000000001,page73,Klickado,177
7267,7.08,5.577000000000001,page73,All Things Zombie,73
7268,7.29,5.577000000000001,page73,Storming the Reich,57
7269,6.34,5.577000000000001,page73,Multiplayer Pentago,130
7270,6.05,5.577000000000001,page73,The Doom That Came To Atlantic City,291
7271,7.34,5.577000000000001,page73,BattleGoats,62
7272,6.12,5.577000000000001,page73,Ikonikus,189
7273,7.57,5.577000000000001,page73,Zagor: Odissea Americana,62
7274,6.53,5.577000000000001,page73,Glenn Drover's Empires: Galactic Rebellion,118
7275,6.55,5.577000000000001,page73,HATSUDEN,106
7276,7.09,5.5760000000000005,page73,Introduction to Advanced Dungeons & Dragons,78
7277,6.52,5.5760000000000005,page73,Lincoln's War,93
7278,6.34,5.5760000000000005,page73,Gods' Gambit,143
7279,7.08,5.5760000000000005,page73,Vorpals,68
7280,7.66,5.5760000000000005,page73,Streets of Stalingrad,49
7281,6.35,5.5760000000000005,page73,Greyhounds,119
7282,8.22,5.5760000000000005,page73,International Cricket,40
7283,6.35,5.5760000000000005,page73,Bridgette,123
7284,6.72,5.5760000000000005,page73,Qwinto: Das Kartenspiel,78
7285,6.79,5.5760000000000005,page73,Lino,79
7286,5.99,5.5760000000000005,page73,Carrier Strike!,265
7287,6.17,5.5760000000000005,page73,Duel Masters Trading Card Game,198
7288,7.34,5.5760000000000005,page73,Night Drop: 6 June 44,53
7289,5.77,5.5760000000000005,page73,Stratego Legends,693
7290,7.55,5.5760000000000005,page73,Gettysburg,51
7291,7.01,5.5760000000000005,page73,"NATO, Nukes & Nazis",69
7292,6.61,5.5760000000000005,page73,Campaign Trail,104
7293,6.63,5.5760000000000005,page73,Rory's Story Cubes: Score,95
7294,6.16,5.5760000000000005,page73,Sinai,199
7295,6.85,5.5760000000000005,page73,Regnum Angelica,112
7296,7.15,5.5760000000000005,page73,Nomic,66
7297,7.51,5.5760000000000005,page73,Flames of War: Open Fire!,61
7298,8.22,5.5760000000000005,page73,On Mars,49
7299,6.18,5.5760000000000005,page73,Rush Hour,175
7300,6.11,5.5760000000000005,page74,TAJ,185
7301,6.08,5.5760000000000005,page74,Age of Exploration,186
7302,6.09,5.5760000000000005,page74,Jungle Jam,213
7303,7.26,5.5760000000000005,page74,Button Soccer,58
7304,6.29,5.5760000000000005,page74,Penguin Trap,148
7305,6.64,5.5760000000000005,page74,Sponsio,106
7306,5.74,5.5760000000000005,page74,Buzzword,571
7307,6.91,5.5760000000000005,page74,Word Whimsy,84
7308,7.2,5.5760000000000005,page74,The Champion of the Wild,73
7309,6.51,5.5760000000000005,page74,Dohdles!,103
7310,8.07,5.5760000000000005,page74,Detective Stories. Fall 1: Das Feuer in Adlerstein,40
7311,8.08,5.5760000000000005,page74,Grasse,45
7312,7.62,5.5760000000000005,page74,"La Bataille de France, 1940",65
7313,5.8,5.5760000000000005,page74,En Garde!,506
7314,7.79,5.5760000000000005,page74,Osmanli Harbi The Ottoman Fronts: 1914 to 1918,52
7315,6.28,5.5760000000000005,page74,Wanzen tanzen,137
7316,7.19,5.5760000000000005,page74,Torch,67
7317,6.2,5.5760000000000005,page74,Leverage,182
7318,6.48,5.5760000000000005,page74,Striker,112
7319,7.27,5.575,page74,Mothership: Tabletop Combat,105
7320,7.24,5.575,page74,Versailles,63
7321,6.12,5.575,page74,WÃ¼rfelwurst,183
7322,6.98,5.575,page74,Austerlitz 20,67
7323,6.26,5.575,page74,Haithabu,178
7324,7.31,5.575,page74,Rommel's War,62
7325,6.47,5.575,page74,Czas Honoru: Operacja Most III,114
7326,7.11,5.575,page74,World War II: Barbarossa 1941,75
7327,6.8,5.575,page74,TOP Kitchen,131
7328,6.19,5.575,page74,Rapidough,181
7329,6.0,5.575,page74,You Robot,234
7330,7.14,5.575,page74,Bloody 110,64
7331,6.19,5.575,page74,Ace of Aces: Balloon Buster,167
7332,5.73,5.575,page74,Fish Eat Fish,658
7333,5.89,5.575,page74,Giza,330
7334,6.09,5.575,page74,Fast Forward: FORTUNE,173
7335,6.77,5.575,page74,Orc-lympics,77
7336,6.05,5.575,page74,Caligula,210
7337,6.21,5.575,page74,Rights,147
7338,6.68,5.575,page74,ãã¬ã³ãã³ã¼ãã¼ã©ã (Blend Coffee Lab.),81
7339,6.69,5.575,page74,Space Movers 2201,105
7340,6.54,5.575,page74,Micro Space Empire,107
7341,6.53,5.575,page74,Switching Tracks,95
7342,5.72,5.575,page74,CafÃ© International: Das Kartenspiel,763
7343,5.92,5.575,page74,Origins of World War II,394
7344,6.44,5.575,page74,TOKYO JUTAKU,101
7345,6.78,5.575,page74,Palazzo Paletti,71
7346,6.55,5.575,page74,Krieg! World War II in Europe,107
7347,5.84,5.575,page74,Hameln,311
7348,6.14,5.575,page74,Dig Mars,177
7349,6.27,5.575,page74,Emergence: A Game of Teamwork and Deception,158
7350,6.98,5.575,page74,Crisis: Korea 1995,74
7351,6.08,5.575,page74,Party Playoff,203
7352,6.35,5.575,page74,Fragile,132
7353,6.45,5.575,page74,Cortes: Conquest of the Aztec Empire,110
7354,6.03,5.575,page74,Space Junkyard,224
7355,5.98,5.575,page74,Unicorn Glitterluck,284
7356,7.46,5.575,page74,Road To Infamy,65
7357,7.39,5.575,page74,Blooms,53
7358,7.71,5.575,page74,Wars of Marcus Aurelius: Rome 170-180CE,45
7359,6.69,5.575,page74,Veto! Szlachecka Gra Karciana 2 edycja (2ed),88
7360,6.69,5.575,page74,Great War at Sea: U.S. Navy Plan Orange,99
7361,7.17,5.575,page74,1812: The Cradle of Steam Railways,56
7362,7.89,5.575,page74,Dux Bellorum,51
7363,6.41,5.575,page74,WarCry,137
7364,6.14,5.575,page74,Shiba Inu House,175
7365,6.8,5.575,page74,Keydom,76
7366,5.91,5.575,page74,Der Herr der Ringe: Die GefÃ¤hrten â Das Kartenspiel,317
7367,6.59,5.575,page74,Contract Rummy,97
7368,6.76,5.575,page74,Shikoku,86
7369,6.1,5.575,page74,Blossoms,214
7370,6.27,5.575,page74,Coup,131
7371,7.49,5.575,page74,Wings Over France,53
7372,7.25,5.575,page74,Cult: Choose Your God Wisely,77
7373,7.63,5.575,page74,Spartacus Imperator,60
7374,6.88,5.575,page74,VOR: The Maelstrom,86
7375,6.69,5.575,page74,Ahoy Treasures!,85
7376,8.3,5.575,page74,Bushido,53
7377,7.11,5.575,page74,Complots 2,63
7378,6.01,5.575,page74,Luxor,226
7379,6.24,5.575,page74,Guts of Glory,160
7380,8.06,5.575,page74,Dice Throne: Season Two â Vampire Lord v. Seraph,44
7381,6.24,5.574,page74,Make You Gunfighters,155
7382,6.17,5.574,page74,The Red Dragon Inn: Gambling? I'm In!,238
7383,7.1,5.574,page74,War of the Suns,56
7384,8.29,5.574,page74,Maurice: War in an Age of Gentlemen and Philosophers â 1690-1790,37
7385,7.69,5.574,page74,Green Box of Games,48
7386,6.64,5.574,page74,Ave Cesar,95
7387,6.6,5.574,page74,Peter the Great,96
7388,6.19,5.574,page74,Cabale,148
7389,5.69,5.574,page74,Frag,1836
7390,6.56,5.574,page74,Alien Menace,90
7391,6.72,5.574,page74,"Bloody April: The Battle of Shiloh, 1862",87
7392,7.33,5.574,page74,Elementum,70
7393,6.88,5.574,page74,Wanted 7,91
7394,7.78,5.574,page74,Guerra De Mitos II,64
7395,6.64,5.574,page74,Caminos,85
7396,6.84,5.574,page74,"Festung Europa: The Campaign for Western Europe, 1943-1945",75
7397,6.25,5.574,page74,Balance Duels,149
7398,6.28,5.574,page74,World War 5,133
7399,7.26,5.574,page74,Tag City,66
7400,6.5,5.574,page75,Goblins vs Zombies,103
7401,6.17,5.574,page75,Chunky Fighters,193
7402,6.21,5.574,page75,Formula E,155
7403,6.59,5.574,page75,Foragers,104
7404,5.96,5.574,page75,Traverse,243
7405,7.2,5.574,page75,The Great Game,64
7406,6.57,5.574,page75,Magic: The Gathering â Heroes of Dominaria Board Game,94
7407,6.11,5.574,page75,Farfalia,171
7408,6.16,5.574,page75,The Conquerors: Alexander the Great,177
7409,6.05,5.574,page75,Tea Time,188
7410,6.21,5.574,page75,Time is Money,148
7411,7.38,5.574,page75,The Schlieffen Plan,62
7412,6.92,5.574,page75,Semper Fi!,81
7413,7.36,5.574,page75,Cold War Commander,53
7414,5.93,5.574,page75,Caravelas,312
7415,7.43,5.574,page75,Arkham Noir: Collector Case #1 â The Real Leeds,49
7416,7.84,5.574,page75,Tank Chess,50
7417,8.35,5.574,page75,Arkon,116
7418,7.99,5.574,page75,Wild West Exodus,46
7419,7.82,5.574,page75,Chimera & More,43
7420,5.78,5.574,page75,Coloretto Amazonas,500
7421,7.92,5.574,page75,The Russo-Japanese War,42
7422,8.3,5.574,page75,Dreamscape,55
7423,7.48,5.574,page75,Marengo 1800,60
7424,7.3,5.574,page75,Stew,58
7425,6.9,5.574,page75,Don Capollo,89
7426,6.61,5.574,page75,Hougoumont,97
7427,7.79,5.574,page75,Lock 'n Load Tactical: Heroes of the Falklands,42
7428,7.35,5.5729999999999995,page75,Gato Leader,62
7429,6.34,5.5729999999999995,page75,Stak Bots,155
7430,5.75,5.5729999999999995,page75,The Walking Dead: The Board Game,999
7431,6.61,5.5729999999999995,page75,Disaster on Everest,88
7432,8.21,5.5729999999999995,page75,Fatal Alliances: The Great War,60
7433,6.27,5.5729999999999995,page75,Pressure Cooker,126
7434,5.7,5.5729999999999995,page75,3 Wishes,802
7435,6.76,5.5729999999999995,page75,Kulikovo 1380: The Golden Horde,81
7436,8.16,5.5729999999999995,page75,Minerals,42
7437,6.45,5.5729999999999995,page75,Team UP!,104
7438,8.7,5.5729999999999995,page75,Master of Wills,63
7439,5.93,5.5729999999999995,page75,Arcadia,257
7440,6.93,5.5729999999999995,page75,First to Fight,79
7441,7.47,5.5729999999999995,page75,Trenchzone,65
7442,7.34,5.5729999999999995,page75,Cuba: The Splendid Little War,58
7443,5.94,5.5729999999999995,page75,Trivial Pursuit DVD: Star Wars Saga Edition,342
7444,6.61,5.5729999999999995,page75,Kaliko,87
7445,7.94,5.5729999999999995,page75,Guerra De Mitos III,57
7446,6.22,5.5729999999999995,page75,Dicke Kartoffeln,150
7447,6.3,5.5729999999999995,page75,Wok on Fire,132
7448,7.39,5.5729999999999995,page75,Against All Odds,57
7449,5.98,5.5729999999999995,page75,Loch Ness,229
7450,6.35,5.5729999999999995,page75,10 Negritos,135
7451,5.91,5.5729999999999995,page75,Pico 2,268
7452,6.03,5.5729999999999995,page75,Sid Meier's Civilization: The Card Game,234
7453,5.73,5.5729999999999995,page75,Gold Digger,646
7454,7.53,5.5729999999999995,page75,All Quiet on the Western Front,55
7455,6.46,5.5729999999999995,page75,Pick 'N' Choose,111
7456,7.25,5.5729999999999995,page75,Yokai Septet,53
7457,7.07,5.5729999999999995,page75,Conan Collectible Card Game,108
7458,5.87,5.5729999999999995,page75,Tal der Abenteuer: Die Schatzsuche im Himalaja,284
7459,6.57,5.5729999999999995,page75,The Sands of War,96
7460,5.96,5.5729999999999995,page75,"Warhammer 40,000 Collectible Card Game",265
7461,6.16,5.5729999999999995,page75,Minion Hunter,194
7462,5.71,5.5729999999999995,page75,The Reef,711
7463,7.58,5.5729999999999995,page75,Dragon Ball Super Card Game,56
7464,7.71,5.5729999999999995,page75,Ravage: Dungeons of Plunder,55
7465,6.75,5.5729999999999995,page75,Anno Domini: Wort Schrift Buch,76
7466,6.27,5.5729999999999995,page75,The Crusades,157
7467,7.64,5.5729999999999995,page75,Tannenberg: Eagles in the East / Galicia: The Forgotten Cauldron,56
7468,7.97,5.5729999999999995,page75,Edge of Darkness,65
7469,5.96,5.5729999999999995,page75,Slavika,458
7470,8.34,5.5729999999999995,page75,Gruff: Rage of the Trolls,57
7471,6.85,5.5729999999999995,page75,Munchkin Christmas Lite,82
7472,5.68,5.5729999999999995,page75,Rack-O,2231
7473,6.81,5.5729999999999995,page75,The Conquerors,76
7474,5.78,5.5729999999999995,page75,Ramses II,483
7475,6.38,5.5729999999999995,page75,Match Madness,119
7476,5.9,5.5729999999999995,page75,Chez Cthulhu,340
7477,5.93,5.572,page75,Funfair,255
7478,6.21,5.572,page75,Perpetual Commotion,152
7479,6.5,5.572,page75,Bananagrams WildTiles,106
7480,6.27,5.572,page75,Friesematenten,137
7481,7.36,5.572,page75,Star Fleet Battles Cadet Training Manual,56
7482,6.21,5.572,page75,Game Over,143
7483,6.82,5.572,page75,Anno Domini: Wissenschaft & Forschung,69
7484,6.28,5.572,page75,Encounters: Shadowrun,137
7485,5.94,5.572,page75,Tales & Games: Little Red Riding Hood,300
7486,7.53,5.572,page75,NUTS! Second Edition,46
7487,7.36,5.572,page75,Sweet Spot,52
7488,7.69,5.572,page75,We Were Brothers,61
7489,6.12,5.572,page75,Race to the North Pole,221
7490,7.52,5.572,page75,Mutants and Death Ray Guns,48
7491,7.18,5.572,page75,Red Dragon / Green Crescent,57
7492,6.52,5.572,page75,Smash Monster Rampage!,105
7493,6.6,5.572,page75,Sweet Nose,93
7494,7.91,5.572,page75,Bloody Omaha: D-Day 1944,42
7495,7.47,5.572,page75,Bohnanza: 20 Jahre,49
7496,7.15,5.572,page75,How to Host a Dungeon,64
7497,7.89,5.572,page75,Kill The Unicorns,208
7498,6.76,5.572,page75,Ex Libris,86
7499,8.19,5.572,page75,Montmirail and Vauchamps 1814,35
7500,6.13,5.572,page76,Wild Vikings,177
7501,6.14,5.572,page76,Palenque,158
7502,5.99,5.572,page76,Hoax,210
7503,6.65,5.572,page76,LerÃ©ia,86
7504,6.8,5.572,page76,OutLawed!,88
7505,6.43,5.572,page76,Electronic Labyrinth,110
7506,6.57,5.572,page76,Square Mile,107
7507,5.76,5.572,page76,Carnival,488
7508,6.45,5.572,page76,Off Your Rocker,120
7509,7.15,5.572,page76,Colonies,56
7510,7.71,5.572,page76,Guiscard,51
7511,7.39,5.572,page76,Flying Lead,49
7512,7.38,5.572,page76,Ascari,52
7513,7.33,5.572,page76,Preference,65
7514,8.4,5.572,page76,Fall of Magic,34
7515,6.45,5.572,page76,Schildi SchildkrÃ¶te,100
